"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"mmu04150","mmu04150","mTOR signaling pathway","64/2181","157/8997",2.95050949419375e-06,1.29741581867972e-05,6.80723170974766e-06,"17254/74370/105787/108079/11651/23797/67605/109880/12283/56430/277854/13542/13543/13544/14784/56637/75705/13684/16367/18750/18751/18752/20111/20112/72508/64898/66508/83409/252875/26413/26417/26395/26396/56717/18607/19211/110157/15461/16653/19744/11848/78757/68441/245670/54170/20104/110379/72124/227743/20662/20869/72149/64930/22084/29869/11964/11966/66335/73834/11973/66144/66237/108664/268933",64
"mmu04919","mmu04919","Thyroid hormone signaling pathway","52/2181","120/8997",2.99402484164835e-06,1.29875942455287e-05,6.81428128966908e-06,"11461/11651/23797/11928/98660/232975/11931/11932/11933/11937/11938/53313/12914/12387/56637/20525/433759/15182/16410/18747/18749/18750/18751/18752/19014/26413/26417/26395/26396/56717/17977/20185/18607/18641/18642/56421/18795/18797/18799/18802/18803/54720/18798/110157/15461/16653/19744/20544/20779/20846/210789/22084",52
"mmu04024","mmu04024","cAMP signaling pathway","82/2181","220/8997",8.81512824422663e-06,3.772874888529e-05,1.97953757063335e-05,"14810/12669/80911/432530/224129/11512/11514/11515/11651/23797/11928/98660/232975/11931/11932/11933/11937/11938/53313/67972/11941/53623/330953/109880/12288/70405/12914/108058/18479/54393/242425/14677/14678/14679/14683/14799/14800/14802/15166/18747/18749/12322/12323/12325/12326/26413/26417/26419/26420/26414/26395/26396/17931/14811/14812/11517/23984/18577/238871/56188/19045/19046/19049/239273/19878/381290/320707/18578/19353/19354/170758/110157/109905/215449/11848/19877/56508/20130/66922/20191/20544/21844",82
"mmu04071","mmu04071","Sphingolipid signaling pathway","52/2181","124/8997",9.47471388551552e-06,4.00181994375063e-05,2.09965958681784e-05,"226849/26932/26931/51792/71978/11651/23797/11886/12028/13033/67260/13244/14360/14389/14673/14674/14677/14678/14679/14682/18750/18751/18754/18752/26408/26413/26417/26419/26420/26414/26395/26396/18607/18795/18797/19052/19053/19211/19878/21770/18798/19353/19354/170758/110157/15461/16653/11848/19877/13609/81535/56632",52
"mmu04915","mmu04915","Estrogen signaling pathway","55/2181","134/8997",1.13536230753162e-05,4.73313377555391e-05,2.48336253185318e-05,"432530/224129/11512/11514/11515/11651/23797/70405/13033/22027/14228/14229/54393/242425/14677/14678/14679/14681/14682/14683/14784/14816/193740/15482/15519/15516/15512/15481/16438/16661/16663/16664/68239/16660/18747/18749/16519/16522/18753/16672/53617/26413/26417/26395/26396/17977/18795/18797/18798/110157/15461/16653/20418/20662/20779",55
"mmu04010","mmu04010","MAPK signaling pathway","103/2181","294/8997",1.57427983915184e-05,6.47876703035566e-05,3.39925471341829e-05,"76089/17762/11651/23797/11836/109689/216869/109880/12293/56808/12294/12286/12287/12288/12290/12295/12297/12298/19058/12367/12300/54376/81905/12540/12928/12929/72349/26940/13836/13869/14164/286940/18479/14701/14673/14784/19419/193740/15482/15512/15481/16180/30957/18747/18749/16590/18750/18751/18752/20111/20112/56613/73086/26404/71751/26408/26409/26412/225028/26921/17260/26413/26417/26419/26420/26414/26395/26396/26397/26398/26399/26400/16151/18015/18212/224105/19055/19056/19042/19043/19060/19259/218397/15507/19353/19354/170758/110157/109905/215449/114713/15461/16653/19417/19418/20130/66922/20662/56274/16765/68652/216965/381921",103
"mmu04971","mmu04971","Gastric acid secretion","35/2181","75/8997",1.79184812726962e-05,7.28080061839934e-05,3.82006262975535e-05,"11461/432530/224129/11512/11514/11515/11928/98660/232975/11931/11932/11933/20535/70405/22350/108058/14677/14678/14679/14682/14683/16438/18747/18749/12322/12323/12325/16526/18750/18751/18752/18795/18797/18798/20544",35
"mmu04136","mmu04136","Autophagy - other","19/2181","32/8997",2.30188266400217e-05,9.23630418930872e-05,4.84606876632037e-05,"77040/74370/51897/329015/76559/67841/66615/74244/93739/50540/18518/56717/75669/225326/19052/19053/245860/29869/74781",19
"mmu05211","mmu05211","Renal cell carcinoma","32/2181","68/8997",3.29607678826567e-05,0.000130622302349788,6.85344101523726e-05,"11651/23797/11836/11864/109880/12914/12540/12928/12929/71745/18479/14388/14784/20525/26413/26417/26395/26396/224105/18481/214230/19247/107746/94315/19353/110157/109905/215449/15461/16653/20662/209446",32
"mmu04015","mmu04015","Rap1 signaling pathway","78/2181","214/8997",3.6133907942468e-05,0.000141451029872344,7.42159855044273e-05,"76089/14810/110351/11461/432530/224129/11512/11514/11515/11651/23797/192786/12927/109880/70405/12540/12801/12928/12929/12387/12388/238130/13800/13836/14026/14164/14677/14678/14679/14681/14682/14683/16412/16590/18750/18751/18752/18759/14924/50791/99470/26413/26417/26395/26396/26397/26399/14811/14812/93742/18795/18797/18803/18643/18645/107746/70549/18798/19353/19354/170758/110157/56044/64143/109905/215449/15461/16653/51791/11848/56508/20130/217692/244668/20469/20779/21844/21894",78
"mmu04911","mmu04911","Insulin secretion","38/2181","86/8997",3.70811255770071e-05,0.000143410136267702,7.52438819571482e-05,"432530/224129/11512/11514/11515/11928/98660/232975/11931/11932/11933/12288/116838/108058/14672/14682/14683/20525/18747/18749/12322/12323/12325/16531/18750/18751/18752/11517/26875/18795/18797/18798/19339/56508/20191/20614/20907/22318",38
"mmu00650","mmu00650","Butanoate metabolism","17/2181","28/8997",4.18211755428068e-05,0.000159816635110012,8.38519810382091e-05,"78894/11409/71911/14415/14417/97212/93747/268860/15107/208715/15356/217666/224530/67041/214579/110460/110446",17
"mmu00970","mmu00970","Aminoacyl-tRNA biosynthesis","31/2181","66/8997",4.56398386047396e-05,0.000172357508142605,9.04318783499485e-05,"229487/211006/234734/224805/27267/226414/226539/67417/107508/66590/23874/15115/70791/105148/381314/85305/107045/102436/70223/104458/109093/20226/71984/110960/272396/71807/22321/22375/70560/107271/70120",31
"mmu05230","mmu05230","Central carbon metabolism in cancer","32/2181","69/8997",4.73258361386106e-05,0.000176646434889465,9.26821760364467e-05,"11651/23797/14381/14660/20525/216019/15275/15926/269951/16590/18746/16828/16832/26413/26417/26395/26396/56717/18213/18597/68263/228026/18641/18642/56421/18648/56012/19211/110157/15461/16653/319801",32
"mmu00061","mmu00061","Fatty acid biosynthesis","13/2181","19/8997",5.78840402385869e-05,0.00021357214846651,0.000112056218247718,"107476/100705/94180/257633/14081/74205/50790/216739/234309/223722/14104/26922/71147",13
"mmu04014","mmu04014","Ras signaling pathway","83/2181","235/8997",7.48387692550848e-05,0.000272991419669116,0.000143232094268105,"14810/11350/11352/11651/23797/11845/12048/56784/72399/70405/12540/226525/13836/66482/14164/18479/14388/14389/14688/14693/14696/14701/14702/14704/14708/14784/19419/18747/18749/16590/18750/18751/18752/16706/333050/26413/26417/26419/26420/26414/26395/26396/16151/18015/14811/14812/18212/224105/18481/214230/18803/19247/218397/271457/19344/19345/19353/19354/170758/110157/56044/64143/109905/215449/114713/19414/15461/16653/19415/19765/19417/19418/11848/225870/228850/20130/66922/20418/56392/20662/240057/56480/21844",83
"mmu01240","mmu01240","Biosynthesis of cofactors","58/2181","152/8997",8.30405147257992e-05,0.000299505676707658,0.000157143493271767,"58810/72535/11671/11669/12035/12036/108156/270685/22169/71743/230027/13382/319945/268566/69080/331026/14630/14629/14854/17025/14151/11636/11637/56248/11639/229949/66588/108645/11720/232087/110119/17768/68646/79059/18102/18041/66454/18104/71147/216134/57028/29858/223646/19044/11564/11565/11566/69719/56749/55936/108037/17252/54391/107272/20751/67417/107508/216558",58
"mmu00630","mmu00630","Glyoxylate and dicarboxylate metabolism","18/2181","32/8997",0.000101566198348077,0.000362252774108141,0.000190065400417454,"11428/11429/68738/60525/12359/12974/13382/104174/14645/76238/17449/17448/67078/108037/71832/224530/110460/110446",18
"mmu04216","mmu04216","Ferroptosis","21/2181","40/8997",0.000105213616349444,0.0003711381411887,0.000194727340843391,"17254/14081/74205/50790/216739/74244/12870/14319/625249/14630/14629/14854/66734/67443/23983/18521/19122/22042/22334/22335/26570",21
"mmu04022","mmu04022","cGMP-PKG signaling pathway","64/2181","173/8997",0.000107133255243409,0.000373801901447113,0.000196124952390681,"432530/224129/11512/11514/11515/11739/11740/11651/23797/11928/98660/232975/11931/11932/11933/11937/11938/53313/67972/11941/12288/70405/19058/20541/14672/14673/14674/14677/14678/14679/14682/14886/16367/384783/16438/16531/18754/17258/17260/17261/26413/26417/26395/26396/17931/207728/18795/18797/19045/19046/19055/19056/105675/234889/19878/381290/320707/18798/110157/11848/19877/22333/22334/22335",64
"mmu04510","mmu04510","Focal adhesion","72/2181","201/8997",0.000133546727565938,0.000460951608050172,0.000241850327227505,"109711/11461/60595/11651/23797/12927/109880/12334/12540/12928/12929/12387/13367/330662/11855/14083/286940/14360/18479/14784/56637/16202/16403/16410/16412/18750/18751/18752/26413/26417/26419/26420/26414/67938/26395/17931/224105/18481/214230/57342/18607/18720/18719/18717/232807/19045/19046/19211/320910/107746/19878/70549/19353/19354/170758/110157/109905/215449/15461/19417/232906/11848/19877/20418/20662/20779/21923/21960/21894/21828/22330/22793",72
"mmu04972","mmu04972","Pancreatic secretion","45/2181","114/8997",0.000205403468641215,0.000701430993976916,0.000368024131943947,"432530/224129/11512/11514/11515/11928/98660/232975/11931/11932/11933/11937/11938/53313/67972/11941/20535/54403/14682/14683/16438/16531/18750/18751/18752/18795/18797/381290/436522/320707/18798/73626/67373/22074/19340/17274/19353/109905/215449/53869/80718/11848/20191/20496/20544",45
"mmu05030","mmu05030","Cocaine addiction","23/2181","48/8997",0.000297497608871105,0.00100522876260658,0.000527419583594203,"14810/224129/17161/109731/12568/13195/13385/14677/14678/14679/14683/67839/14800/108068/108069/18747/18749/14811/14812/19049/19739/13162/21823",23
"mmu00520","mmu00520","Amino sugar and nucleotide sugar metabolism","24/2181","51/8997",0.000311827373424993,0.00104267277988982,0.000547065567412269,"109785/74246/14635/14583/218138/69080/331026/26384/67980/15212/216019/15275/110119/245847/56174/72017/109754/12764/72157/66681/29858/107652/227620/216558",24
"mmu00561","mmu00561","Glycerolipid metabolism","28/2181","63/8997",0.000337617883995501,0.00110587082410771,0.000580224075609883,"193742/69923/58810/72535/11671/110695/56752/11669/380921/320127/13350/217480/56077/110197/110524/104418/331374/14933/14626/225010/64898/67216/23945/55979/28169/68262/52123/227333",28
"mmu04929","mmu04929","GnRH secretion","28/2181","63/8997",0.000337617883995501,0.00110587082410771,0.000580224075609883,"11651/23797/109689/216869/12288/54393/242425/14672/14682/15165/15166/15168/16438/16519/16522/18750/18751/18752/26413/26417/26395/26396/18795/18797/18798/110157/15461/16653",28
"mmu05210","mmu05210","Colorectal cancer","36/2181","88/8997",0.000384965673837355,0.00124822203335142,0.000654912363784974,"11651/23797/11789/11836/12005/12028/109880/12367/12387/13063/13067/13176/72993/14784/56637/72508/26413/26417/26419/26420/26414/26395/26396/17688/56717/19353/19354/170758/110157/56044/64143/15461/16653/11848/17126/20662",36
"mmu00410","mmu00410","beta-Alanine metabolism","17/2181","32/8997",0.000397839334591066,0.00127706426403732,0.000670045195100743,"11409/80911/72535/11671/67689/110695/56752/11669/66054/14415/14417/56690/97212/93747/268860/227095/104776",17
"mmu00230","mmu00230","Purine metabolism","50/2181","134/8997",0.00046327270240686,0.00146019064628798,0.000766127245142076,"76952/109674/432530/224129/11512/11514/11515/11534/11717/66401/66355/229363/14544/23918/16434/11636/11637/56248/11639/229949/14923/79059/18102/53893/74167/23971/23984/18573/18574/18575/207728/18577/238871/18582/218461/72157/66681/18950/19139/110639/14450/237823/67054/11564/108147/11565/11566/231327/234889/18578",50
"mmu05205","mmu05205","Proteoglycans in cancer","71/2181","205/8997",0.00046398581283917,0.00146019064628798,0.000766127245142076,"11735/11461/11651/23797/11733/109676/11836/16801/69632/109880/12367/12402/12540/12387/13207/13869/22350/108058/14083/286940/327826/18479/14388/14733/14784/75705/29875/16410/16412/16438/18747/18749/12322/12323/12325/18750/18751/18752/72508/26413/26417/17698/26395/26396/56717/17931/18569/18607/18803/232807/19045/19046/19247/19878/19353/19684/110157/15461/16653/11848/19877/20130/66922/20104/20544/17126/20662/20779/13043/20848/21844",71
"mmu04114","mmu04114","Oocyte meiosis","46/2181","121/8997",0.000478059869915275,0.00148987590526993,0.000781702393320838,"54401/22627/22629/22628/22630/22631/226849/26932/26931/51792/432530/224129/11512/11514/11515/17222/70405/19058/52563/231207/208922/67579/26965/108058/16438/18747/18749/12322/12323/12325/20111/20112/26413/26417/26395/19045/19046/19052/19053/19055/19056/21770/21402/20874/24061/13006",46
"mmu04964","mmu04964","Proximal tubule bicarbonate reclamation","13/2181","22/8997",0.000500378646902368,0.00154443793899673,0.000810329792554442,"11928/98660/232975/11931/11932/11933/14661/27376/54403/14660/17449/74551/76257",13
"mmu04152","mmu04152","AMPK signaling pathway","47/2181","127/8997",0.000832347934916042,0.00254460654388619,0.00133509443194553,"226849/26932/26931/51792/71978/74370/108097/19082/105787/108079/107476/100705/11651/23797/67605/12283/12894/78070/56690/13629/15568/14104/56484/14936/16367/384783/207565/72508/26409/56717/74551/18607/18641/18642/56421/19052/19053/21770/19325/68365/59021/17274/19744/20869/72149/64930/22084",47
"mmu04970","mmu04970","Salivary secretion","34/2181","85/8997",0.000892970718977314,0.00270418491312941,0.00141882140055978,"432530/224129/11512/11514/11515/11928/98660/232975/11931/11932/11933/67972/11941/20535/70405/14682/14683/16438/18747/18749/16531/18750/18751/18752/18125/18795/18797/234889/381290/320707/18798/20496/20544/22318",34
"mmu01521","mmu01521","EGFR tyrosine kinase inhibitor resistance","32/2181","79/8997",0.000971694384949245,0.00290699546208504,0.00152523126392394,"11651/23797/11836/12048/12028/109880/56484/14388/14784/56637/13684/16451/18750/18751/18752/72508/26413/26417/26395/26396/56717/18015/18803/19211/110157/15461/16653/20104/20418/20662/20779/20848",32
"mmu04928","mmu04928","Parathyroid hormone synthesis, secretion and action","41/2181","108/8997",0.00097805454799123,0.00290699546208504,0.00152523126392394,"432530/224129/11512/11514/11515/11836/16801/109689/216869/109880/14672/14673/14674/14677/14678/14679/14682/14683/16438/18747/18749/18750/18751/18752/17258/17260/17261/26413/26417/26395/17938/26941/18577/238871/18795/18797/213498/18578/18798/110157/11848",41
"mmu04925","mmu04925","Aldosterone synthesis and secretion","39/2181","102/8997",0.00109749698954149,0.00323207829030109,0.00169579447925291,"432530/224129/11512/11514/11515/11928/98660/232975/11931/11932/11933/67972/11941/11908/12288/70405/269060/108058/14672/14682/14683/16438/18747/18749/52163/12322/12323/12325/12326/18750/18751/18754/18752/207728/18795/18797/381290/320707/18798",39
"mmu00260","mmu00260","Glycine, serine and threonine metabolism","19/2181","40/8997",0.0011242954731694,0.00325134096294933,0.00170590114468566,"110695/17161/109731/12411/107869/13382/14431/67092/104174/76238/26912/18648/56012/12183/108037/257635/236539/107272/27364",19
"mmu05033","mmu05033","Nicotine addiction","19/2181","40/8997",0.0011242954731694,0.00325134096294933,0.00170590114468566,"14810/53623/12286/12287/14394/14396/14397/14400/14401/14402/14406/14799/14800/14802/14811/14812/72961/140919/22348",19
"mmu05412","mmu05412","Arrhythmogenic right ventricular cardiomyopathy","31/2181","77/8997",0.00130461648115723,0.00373912402188812,0.00196182929497327,"11461/11472/11937/11938/53313/12293/56808/12294/12288/12295/12297/12298/12558/12300/54376/81905/12385/12386/12387/14609/13346/13405/13726/20541/16403/16410/16412/16905/16480/320910/20191",31
"mmu04211","mmu04211","Longevity regulating pathway","35/2181","90/8997",0.00136735176567002,0.00388424705115111,0.00203797189107781,"74370/108097/19082/105787/108079/432530/224129/11512/11514/11515/11651/23797/67605/51897/12028/12359/72993/56484/13684/16367/384783/18747/18749/12326/207565/72508/56717/15461/16653/12421/19744/20656/20869/64930/22084",35
"mmu04916","mmu04916","Melanogenesis","38/2181","100/8997",0.00144271273444304,0.00406237533119488,0.00213143155596387,"432530/224129/11512/11514/11515/70405/12914/12387/13542/13543/13544/108058/14677/14678/14679/14681/14682/14683/56637/18747/18749/12322/12323/12325/16590/18750/18751/18752/26413/26417/26395/26396/18795/18797/18798/110157/15461/16653",38
"mmu04931","mmu04931","Insulin resistance","41/2181","110/8997",0.00148140848723915,0.0041350619513371,0.00216956849389715,"228966/108097/19082/105787/108079/100705/11651/23797/12894/14583/56637/20525/14936/16367/384783/18751/18753/18754/20111/20112/72508/26419/26420/26414/56717/108155/74551/18607/19045/19046/19211/19246/19247/19268/110078/110095/19309/26457/26569/20848/210789",41
"mmu04062","mmu04062","Chemokine signaling pathway","65/2181","192/8997",0.00153668820303705,0.00425238718254218,0.0022311262476037,"432530/224129/11512/11514/11515/11651/23797/109689/216869/12927/109880/12540/12928/12929/140580/14083/19229/56484/18479/14688/14693/14696/14701/14702/14704/14708/14677/14678/14679/14682/14784/26385/606496/56637/18747/18749/18751/18753/26413/26417/26395/16151/93742/18795/18797/18803/277360/19878/18798/19353/19354/170758/110157/109905/215449/15461/16653/11848/19877/20418/20662/20779/20846/20848/21844",65
"mmu01250","mmu01250","Biosynthesis of nucleotide sugars","18/2181","38/8997",0.00157061775282907,0.00430913075776181,0.00226089824968647,"109785/74246/14635/14583/218138/69080/331026/216019/15275/110119/56174/12764/72157/66681/29858/107652/227620/216558",18
"mmu04066","mmu04066","HIF-1 signaling pathway","42/2181","114/8997",0.00169625641076863,0.00461439243946382,0.00242106178165014,"353204/11651/23797/11674/11676/12914/12576/71745/13806/13807/108058/14433/20525/216019/15275/13684/12322/12323/12325/18750/18751/18752/72508/16828/16832/26413/26417/26395/26396/56717/18597/68263/18787/228026/18641/18642/56421/18655/18803/20104/20848/22042",42
"mmu04726","mmu04726","Serotonergic synapse","47/2181","131/8997",0.00176968259399982,0.00477368161910877,0.00250463701937171,"224129/17161/109731/11836/109880/12286/12287/12288/12367/13195/14688/14693/14696/14701/14702/14704/14708/14400/14401/14402/14677/14678/14679/14681/14682/14683/16438/18747/18749/16508/16519/16522/18750/18751/18752/26413/26417/26395/18795/18797/18798/74519/56448/110157/15461/16653/15567",47
"mmu00030","mmu00030","Pentose phosphate pathway","16/2181","33/8997",0.00209263895622889,0.00559780920791227,0.00293703713154931,"110208/66171/353204/11674/11676/14381/18641/18642/56421/72157/66681/19139/110639/66646/21351/21881",16
"mmu04926","mmu04926","Relaxin signaling pathway","46/2181","129/8997",0.00226589934291887,0.0060111875130327,0.00315392688009586,"11475/432530/224129/11512/11514/11515/11651/23797/109689/216869/14688/14693/14696/14701/14702/14704/14708/14677/14678/14679/14681/14683/14784/18747/18749/18750/26413/26417/26419/26420/26414/26395/26396/26398/26400/18125/18795/18797/18798/110157/15461/16653/20418/17126/20662/20779",46
"mmu04146","mmu04146","Peroxisome","33/2181","86/8997",0.00239236692142632,0.00629467034244138,0.0033026635671114,"19299/80911/14081/74205/50790/216739/228061/17117/12908/12359/58869/56690/15488/28200/23986/67420/76263/15356/13850/15926/269951/17855/17527/20280/67993/71382/19298/19305/18477/54683/20655/20656/113868",33
"mmu01522","mmu01522","Endocrine resistance","35/2181","93/8997",0.00263559780613233,0.00687826744527218,0.00360886306359583,"27413/432530/224129/11512/11514/11515/11651/23797/11836/12028/109880/59035/12576/14083/14683/14784/18747/18749/72508/19014/26413/26417/26419/26420/26414/26395/26396/56717/20185/110157/15461/16653/20418/20662/20779",35
"mmu04370","mmu04370","VEGF signaling pathway","24/2181","58/8997",0.00288054865680834,0.00739724895068382,0.00388116029548913,"11651/23797/19058/12540/14083/18750/18751/18752/26413/26417/26395/26396/18803/19055/19056/15507/19353/19354/170758/110157/15461/16653/56632/20779",24
"mmu05213","mmu05213","Endometrial cancer","24/2181","58/8997",0.00288054865680834,0.00739724895068382,0.00388116029548913,"11651/23797/11789/11836/12005/12028/109880/12385/12386/12387/56484/14784/56637/16202/26413/26417/26395/26396/18607/19211/110157/15461/16653/20662",24
"mmu00220","mmu00220","Arginine biosynthesis","11/2181","20/8997",0.00300761576823131,0.00766225921906548,0.00402020486981629,"14718/14719/76282/108682/11846/109900/11898/14661/14645/14660/18125",11
"mmu04611","mmu04611","Platelet activation","44/2181","124/8997",0.00310413341031007,0.00784588050952388,0.00411654658640374,"11461/432530/224129/11512/11514/11515/11651/23797/16801/69632/14360/14674/14677/14678/14679/14682/14683/19419/16412/16438/18747/18749/18759/26413/26417/67938/17931/18795/18797/19045/19046/234889/19878/70549/18798/109905/215449/232906/11848/19877/20619/20779/20866/21894",44
"mmu05414","mmu05414","Dilated cardiomyopathy","35/2181","94/8997",0.00323864640566945,0.00812191793921791,0.00426137684956506,"11461/432530/224129/11512/11514/11515/11937/11938/53313/12293/56808/12294/12288/12295/12297/12298/12300/54376/81905/13346/13405/13726/20541/14683/16403/16410/16412/18747/18749/16905/320910/22003/20191/59069/326618",35
"mmu04664","mmu04664","Fc epsilon RI signaling pathway","26/2181","66/8997",0.00439856090610033,0.0109452562082032,0.00574271517728318,"11651/23797/14360/14389/14784/18750/26413/26417/26419/26420/26414/26395/26396/26397/26398/26399/26400/18607/18803/19353/19354/170758/110157/15461/16653/20662",26
"mmu05212","mmu05212","Pancreatic cancer","29/2181","76/8997",0.00468251285710942,0.0115622048240933,0.00606641341811747,"11651/23797/11836/73341/12048/12028/109880/12540/16451/72508/26413/26417/26419/26420/26414/26395/56717/16151/19353/19354/170758/110157/56044/64143/16653/19765/17126/20846/20848",29
"mmu04270","mmu04270","Vascular smooth muscle contraction","49/2181","144/8997",0.00490028167662064,0.0119931494587771,0.00629251980129314,"11475/432530/224129/11512/11514/11515/11836/16801/69632/109880/12288/70405/14672/14673/14674/14682/14683/16438/18747/18749/16531/18750/18751/18753/18754/18752/26413/26417/26395/26396/77579/71960/17886/17904/216459/17931/18795/18797/232807/19045/19046/234889/19878/213498/109624/18798/110157/11848/19877",49
"mmu05170","mmu05170","Human immunodeficiency virus 1 infection","76/2181","240/8997",0.0049317623942635,0.0119931494587771,0.00629251980129314,"11651/23797/11764/11765/11767/11769/108012/12048/12028/70405/12317/19058/12367/12631/12632/12928/12929/26965/99375/72584/75717/13063/13067/13194/14083/19229/18479/14688/14693/14696/14701/14702/14704/14708/14672/14677/14678/14679/14681/14682/14972/16438/18750/18751/18752/72508/16885/26409/26413/26417/26419/26420/26414/26395/26396/26397/26399/26400/56717/16151/224105/18481/214230/14827/18803/19055/19056/19353/19354/170758/110157/15461/16653/21402/68652/56480",76
"mmu05163","mmu05163","Human cytomegalovirus infection","80/2181","256/8997",0.00583295890604204,0.0140780436754849,0.00738641412716047,"432530/224129/11512/11514/11515/11651/23797/16801/69632/12028/12927/70405/12317/19058/12367/12928/12929/12387/13063/13067/14083/19229/14688/14693/14696/14701/14702/14704/14708/14672/14673/14674/14677/14678/14679/14681/14682/14683/14784/56637/14972/16410/16438/16451/18747/18749/18750/18751/18752/72508/26413/26417/26395/26396/26399/56717/16151/14827/18795/18797/19055/19056/19878/213498/18798/19353/19354/170758/110157/15461/16653/19744/11848/19877/20662/20779/20848/56480/64930/22084",80
"mmu00051","mmu00051","Fructose and mannose metabolism","16/2181","36/8997",0.00617487069583957,0.0144790282487064,0.00759680117984269,"353204/11674/11676/20322/218138/69080/331026/216019/15275/110119/18641/18642/56421/29858/319801/21991",16
"mmu04918","mmu04918","Thyroid hormone synthesis","28/2181","74/8997",0.00617627768423345,0.0144790282487064,0.00759680117984269,"432530/224129/11512/11514/11515/11657/11928/98660/232975/11931/11932/11933/12330/22027/14682/14683/14828/14782/16438/18747/18749/18750/18751/18752/12304/18795/18797/18798",28
"mmu05214","mmu05214","Glioma","28/2181","74/8997",0.00617627768423345,0.0144790282487064,0.00759680117984269,"11651/23797/11836/12028/109880/70405/108058/14784/52163/12322/12323/12325/12326/18750/18751/18752/26413/26417/26395/26396/56717/18803/19211/110157/15461/16653/20418/20662",28
"mmu03250","mmu03250","Viral life cycle - HIV-1","24/2181","61/8997",0.00619397942775782,0.0144790282487064,0.00759680117984269,"12121/76895/12914/75608/208092/432508/269061/218210/15239/17754/17755/270058/18571/23988/268373/101739/19384/19428/19386/20587/320938/22088/116733/103573",24
"mmu00920","mmu00920","Sulfur metabolism","7/2181","11/8997",0.00626960333605407,0.0144790282487064,0.00759680117984269,"23827/66071/23971/20341/211389/246221/22117",7
"mmu03018","mmu03018","RNA degradation","31/2181","84/8997",0.00626973497373892,0.0144790282487064,0.00759680117984269,"15510/78893/234594/72068/232791/18983/75901/69305/13209/72162/353190/234699/13806/13807/109075/66446/50911/15526/27756/76522/18458/72587/74108/18641/18642/56421/71701/108077/230721/24127/24128",31
"mmu04920","mmu04920","Adipocytokine signaling pathway","27/2181","71/8997",0.00656420843878738,0.0150507922060768,0.00789679210681189,"108097/19082/105787/108079/100705/94180/14081/74205/50790/216739/11651/23797/12894/78070/20525/16367/384783/207565/26419/26420/26414/56717/16151/74551/19247/20848/20869",27
"mmu04020","mmu04020","Calcium signaling pathway","75/2181","240/8997",0.00742821959647109,0.016911053123881,0.00887282669231336,"14810/12669/432530/11514/11515/11739/11740/65973/11937/11938/53313/67972/11941/12286/12287/12288/12290/70405/19058/13869/108058/19229/14164/20541/14672/14680/14682/14683/14816/108071/228550/16438/18747/18749/52163/12322/12323/12325/12326/18679/102093/18750/18751/18752/94178/215999/14811/18125/18212/18213/269717/228139/18439/18573/18574/18575/18795/18797/18799/18802/18803/19055/19056/105675/381290/320707/18798/20190/20191/56632/20866/116873/22333/22334/22335",75
"mmu00480","mmu00480","Glutathione metabolism","27/2181","72/8997",0.00812751467630719,0.018372762049962,0.009639750542692,"110208/66988/14381/110175/207182/625249/14630/14629/14854/14782/14860/76263/14862/14866/14873/14870/14871/15926/269951/14768/56615/66447/75475/11758/20810/20603/66073",27
"mmu05220","mmu05220","Chronic myeloid leukemia","28/2181","76/8997",0.00933899634666295,0.0209637610299217,0.0109991859806115,"11350/11651/23797/11836/12048/12028/110279/109880/12402/12576/12928/12929/13016/14389/14784/433759/15182/26413/26417/26395/26396/16151/19247/110157/15461/16653/20418/20662",28
"mmu00062","mmu00062","Fatty acid elongation","13/2181","29/8997",0.0120447353431068,0.0268497225356756,0.0140874097580197,"26897/171210/70025/56348/97212/231086/93747/15107/26922/19063/106529/75778/52538",13
"mmu04120","mmu04120","Ubiquitin mediated proteolysis","48/2181","147/8997",0.0124116710133931,0.0274768716917186,0.0144164599792588,"17222/12211/12402/208650/52563/56424/26965/71745/26554/99375/72584/75717/13194/235439/56228/230904/15204/67345/59026/16396/83814/17999/28000/22186/78294/56459/50995/21402/74126/69807/14897/216080/22195/22201/22202/22200/231380/22192/22210/53323/93765/217342/268470/22215/140630/63958/107568/66894",48
"mmu04660","mmu04660","T cell receptor signaling pathway","35/2181","103/8997",0.016067920319632,0.0353274138534376,0.0185354524235121,"11651/23797/19058/208650/12540/13383/14360/18479/14784/19419/56637/26409/26413/26417/26419/26420/26414/26395/26396/26400/17973/17974/16151/224105/18481/214230/18607/18803/19055/19056/110157/15461/16653/11848/20662",35
"mmu04670","mmu04670","Leukocyte transendothelial migration","39/2181","118/8997",0.0185009475955701,0.0404000284229795,0.0211969324403237,"109711/11461/60595/12927/12540/58187/18417/12385/12386/12387/12388/11855/22350/14083/19229/14677/14678/14679/16412/18750/18751/18752/67938/17698/18803/19247/19878/19353/19354/109905/215449/232906/11848/19877/56508/20469/21838/22329/22330",39
"mmu05410","mmu05410","Hypertrophic cardiomyopathy","31/2181","91/8997",0.0217325349430656,0.0469258530628175,0.0246208771603568,"108097/19082/105787/108079/11461/11937/11938/53313/12293/56808/12294/12288/12295/12297/12298/12300/54376/81905/13346/13405/13726/20541/16403/16410/16412/16905/320910/22003/20191/59069/326618",31
